country_code,country_name,year,industry_code,industry_name,employment,robot_inst,robot_stock,robot_wrkr_stock_95,nace_r2_code,trade_available_ifr,gross_exports_usd_m,trade_available_wiod,entity
HU,Hungary,2002,27,Electrical/electronics,59.27,0.0,0.0,0.0,C26-C27,True,9397.732728545465,True,HU_27
HU,Hungary,2003,27,Electrical/electronics,64.64,0.0,0.0,0.0,C26-C27,True,12304.148213847977,True,HU_27
HU,Hungary,2004,27,Electrical/electronics,63.27,0.0,0.0,0.0,C26-C27,True,17887.336334939795,True,HU_27
HU,Hungary,2005,27,Electrical/electronics,64.58,0.0,0.0,0.0,C26-C27,True,19157.015715491656,True,HU_27
HU,Hungary,2006,27,Electrical/electronics,65.77,1.0,1.0,0.019146084625694,C26-C27,True,22693.56314853661,True,HU_27
HU,Hungary,2007,27,Electrical/electronics,67.31,0.0,1.0,0.019146084625694,C26-C27,True,26510.89320235934,True,HU_27
HU,Hungary,2008,27,Electrical/electronics,73.67,0.0,1.0,0.019146084625694,C26-C27,True,29357.067875349392,True,HU_27
HU,Hungary,2009,27,Electrical/electronics,49.03,0.0,1.0,0.019146084625694,C26-C27,True,20977.295876203916,True,HU_27
HU,Hungary,2010,27,Electrical/electronics,52.5,2.0,3.0,0.0574382538770821,C26-C27,True,26027.505435471252,True,HU_27
HU,Hungary,2011,27,Electrical/electronics,49.68,2.0,5.0,0.0957304231284702,C26-C27,True,25345.542218460432,True,HU_27
HU,Hungary,2012,27,Electrical/electronics,46.9,3.0,8.0,0.1531686770055523,C26-C27,True,18287.23548040064,True,HU_27
HU,Hungary,2013,27,Electrical/electronics,52.39,0.0,8.0,0.1531686770055523,C26-C27,True,16661.443674039794,True,HU_27
HU,Hungary,2014,27,Electrical/electronics,44.59,27.0,35.0,0.6701129618992916,C26-C27,True,16620.46167783597,True,HU_27
HU,Hungary,2000,28,Industrial machinery,48.58,0.0,0.0,0.0,C28,True,552.8768487926415,True,HU_28
HU,Hungary,2001,28,Industrial machinery,49.94,0.0,0.0,0.0,C28,True,701.4688978730983,True,HU_28
HU,Hungary,2002,28,Industrial machinery,48.09,0.0,0.0,0.0,C28,True,1029.1033117500072,True,HU_28
HU,Hungary,2003,28,Industrial machinery,46.81,0.0,0.0,0.0,C28,True,1449.8701699691762,True,HU_28
HU,Hungary,2004,28,Industrial machinery,45.99,0.0,0.0,0.0,C28,True,2048.2370186618696,True,HU_28
HU,Hungary,2005,28,Industrial machinery,44.65,1.0,1.0,0.0164907651715039,C28,True,2363.5295817802016,True,HU_28
HU,Hungary,2006,28,Industrial machinery,46.08,1.0,2.0,0.0329815303430079,C28,True,3083.2874921041516,True,HU_28
HU,Hungary,2007,28,Industrial machinery,49.73,1.0,3.0,0.0494722955145118,C28,True,3797.079142019637,True,HU_28
HU,Hungary,2008,28,Industrial machinery,52.87,1.0,4.0,0.0659630606860158,C28,True,4747.424021583444,True,HU_28
HU,Hungary,2009,28,Industrial machinery,51.55,2.0,6.0,0.0989445910290237,C28,True,4978.659384350719,True,HU_28
HU,Hungary,2010,28,Industrial machinery,50.25,4.0,10.0,0.1649076517150395,C28,True,5397.976415292644,True,HU_28
HU,Hungary,2011,28,Industrial machinery,50.54,10.0,20.0,0.3298153034300791,C28,True,8131.061016317002,True,HU_28
HU,Hungary,2012,28,Industrial machinery,46.1,17.0,37.0,0.6101583113456465,C28,True,7856.543068676814,True,HU_28
HU,Hungary,2013,28,Industrial machinery,52.34,4.0,41.0,0.6761213720316622,C28,True,7713.695576971988,True,HU_28
HU,Hungary,2014,28,Industrial machinery,59.01,25.0,66.0,1.0883905013192612,C28,True,7926.215116656881,True,HU_28
HU,Hungary,2000,29,Automotive,56.17,0.0,0.0,0.0,C29-C30,True,4893.9818180131615,True,HU_29
HU,Hungary,2001,29,Automotive,61.64,0.0,0.0,0.0,C29-C30,True,5248.102506359945,True,HU_29
HU,Hungary,2002,29,Automotive,65.28,0.0,0.0,0.0,C29-C30,True,6116.295847313259,True,HU_29
HU,Hungary,2003,29,Automotive,66.04,0.0,0.0,0.0,C29-C30,True,7853.831838912675,True,HU_29
HU,Hungary,2004,29,Automotive,67.78,3.0,3.0,0.0944287063267233,C29-C30,True,10044.236445422945,True,HU_29
HU,Hungary,2005,29,Automotive,75.51,12.0,15.0,0.4721435316336166,C29-C30,True,12362.363644040312,True,HU_29
HU,Hungary,2006,29,Automotive,74.5,9.0,24.0,0.7554296506137866,C29-C30,True,16540.502115081916,True,HU_29
HU,Hungary,2007,29,Automotive,86.44,30.0,54.0,1.69971671388102,C29-C30,True,21601.370386926486,True,HU_29
HU,Hungary,2008,29,Automotive,84.09,47.0,101.0,3.179099779666352,C29-C30,True,23788.257593417897,True,HU_29
HU,Hungary,2009,29,Automotive,88.9,92.0,193.0,6.0749134403525336,C29-C30,True,14922.4753783323,True,HU_29
HU,Hungary,2010,29,Automotive,68.59,63.0,256.0,8.057916273213724,C29-C30,True,17556.866479935452,True,HU_29
HU,Hungary,2011,29,Automotive,68.64,654.0,910.0,28.643374252439408,C29-C30,True,20703.565250299987,True,HU_29
HU,Hungary,2012,29,Automotive,92.67,495.0,1405.0,44.22411079634876,C29-C30,True,19712.95629674759,True,HU_29
HU,Hungary,2013,29,Automotive,106.6,278.0,1683.0,52.97450424929178,C29-C30,True,23420.179528407723,True,HU_29
HU,Hungary,2014,29,Automotive,96.33,135.0,1818.0,57.22379603399433,C29-C30,True,28573.615091616688,True,HU_29
HU,Hungary,2000,29-30,automotive and other vehicles,64.70999908447266,0.0,0.0,0.0,C29-C30,True,4893.9818180131615,True,HU_29-30
HU,Hungary,2001,29-30,automotive and other vehicles,68.79000091552734,0.0,0.0,0.0,C29-C30,True,5248.102506359945,True,HU_29-30
HU,Hungary,2002,29-30,automotive and other vehicles,73.76000213623047,0.0,0.0,0.0,C29-C30,True,6116.295847313259,True,HU_29-30
HU,Hungary,2003,29-30,automotive and other vehicles,76.66000366210938,0.0,0.0,0.0,C29-C30,True,7853.831838912675,True,HU_29-30
HU,Hungary,2004,29-30,automotive and other vehicles,76.37000274658203,3.0,3.0,0.0743863095411504,C29-C30,True,10044.236445422945,True,HU_29-30
HU,Hungary,2005,29-30,automotive and other vehicles,84.73999786376953,12.0,15.0,0.3719315477057524,C29-C30,True,12362.363644040312,True,HU_29-30
HU,Hungary,2006,29-30,automotive and other vehicles,84.9800033569336,9.0,24.0,0.5950904763292039,C29-C30,True,16540.502115081916,True,HU_29-30
HU,Hungary,2007,29-30,automotive and other vehicles,96.1500015258789,30.0,54.0,1.3389535717407088,C29-C30,True,21601.370386926486,True,HU_29-30
HU,Hungary,2008,29-30,automotive and other vehicles,91.2699966430664,47.0,101.0,2.5043390878853997,C29-C30,True,23788.257593417897,True,HU_29-30
HU,Hungary,2009,29-30,automotive and other vehicles,95.8000030517578,95.0,196.0,4.859905556688498,C29-C30,True,14922.4753783323,True,HU_29-30
HU,Hungary,2010,29-30,automotive and other vehicles,75.0199966430664,67.0,263.0,6.5211998031075264,C29-C30,True,17556.866479935452,True,HU_29-30
HU,Hungary,2011,29-30,automotive and other vehicles,76.56999969482422,654.0,917.0,22.737415283078334,C29-C30,True,20703.565250299987,True,HU_29-30
HU,Hungary,2012,29-30,automotive and other vehicles,98.94000244140624,495.0,1412.0,35.011156357368165,C29-C30,True,19712.95629674759,True,HU_29-30
HU,Hungary,2013,29-30,automotive and other vehicles,112.69000244140624,280.0,1692.0,41.95387858120888,C29-C30,True,23420.179528407723,True,HU_29-30
HU,Hungary,2014,29-30,automotive and other vehicles,102.33999633789062,135.0,1827.0,45.30126251056065,C29-C30,True,28573.615091616688,True,HU_29-30
HU,Hungary,2000,30,Other vehicles,8.54,0.0,0.0,0.0,C29-C30,True,4893.9818180131615,True,HU_30
HU,Hungary,2001,30,Other vehicles,7.15,0.0,0.0,0.0,C29-C30,True,5248.102506359945,True,HU_30
HU,Hungary,2002,30,Other vehicles,8.48,0.0,0.0,0.0,C29-C30,True,6116.295847313259,True,HU_30
HU,Hungary,2003,30,Other vehicles,10.63,0.0,0.0,0.0,C29-C30,True,7853.831838912675,True,HU_30
HU,Hungary,2004,30,Other vehicles,8.59,0.0,0.0,0.0,C29-C30,True,10044.236445422945,True,HU_30
HU,Hungary,2005,30,Other vehicles,9.23,0.0,0.0,0.0,C29-C30,True,12362.363644040312,True,HU_30
HU,Hungary,2006,30,Other vehicles,10.48,0.0,0.0,0.0,C29-C30,True,16540.502115081916,True,HU_30
HU,Hungary,2007,30,Other vehicles,9.71,0.0,0.0,0.0,C29-C30,True,21601.370386926486,True,HU_30
HU,Hungary,2008,30,Other vehicles,7.18,0.0,0.0,0.0,C29-C30,True,23788.257593417897,True,HU_30
HU,Hungary,2009,30,Other vehicles,6.9,3.0,3.0,0.3504672897196261,C29-C30,True,14922.4753783323,True,HU_30
HU,Hungary,2010,30,Other vehicles,6.43,4.0,7.0,0.8177570093457943,C29-C30,True,17556.866479935452,True,HU_30
HU,Hungary,2011,30,Other vehicles,7.93,0.0,7.0,0.8177570093457943,C29-C30,True,20703.565250299987,True,HU_30
HU,Hungary,2012,30,Other vehicles,6.28,0.0,7.0,0.8177570093457943,C29-C30,True,19712.95629674759,True,HU_30
HU,Hungary,2013,30,Other vehicles,6.09,2.0,9.0,1.0514018691588785,C29-C30,True,23420.179528407723,True,HU_30
HU,Hungary,2014,30,Other vehicles,6.01,0.0,9.0,1.0514018691588785,C29-C30,True,28573.615091616688,True,HU_30
HU,Hungary,2000,D_other,other manufacturing,436.2999999999999,0.0,0.0,0.0,C31-C33,True,450.1328139607445,True,HU_D_other
HU,Hungary,2001,D_other,other manufacturing,449.99,0.0,0.0,0.0,C31-C33,True,485.82177409786505,True,HU_D_other
HU,Hungary,2002,D_other,other manufacturing,448.3499999999999,0.0,0.0,0.0,C31-C33,True,640.0335560484799,True,HU_D_other
HU,Hungary,2003,D_other,other manufacturing,461.99,0.0,0.0,0.0,C31-C33,True,773.8765877559573,True,HU_D_other
HU,Hungary,2004,D_other,other manufacturing,470.17,3.0,3.0,0.0087161160986664,C31-C33,True,1015.4196172213716,True,HU_D_other
HU,Hungary,2005,D_other,other manufacturing,480.67,14.0,17.0,0.0493913245591098,C31-C33,True,1087.678409460777,True,HU_D_other
HU,Hungary,2006,D_other,other manufacturing,470.1799999999999,10.0,27.0,0.0784450448879979,C31-C33,True,1294.7254856704744,True,HU_D_other
HU,Hungary,2007,D_other,other manufacturing,479.0900000000001,31.0,58.0,0.168511577907551,C31-C33,True,1587.204158271407,True,HU_D_other
HU,Hungary,2008,D_other,other manufacturing,459.98,58.0,116.0,0.3370231558151021,C31-C33,True,1852.3044241970815,True,HU_D_other
HU,Hungary,2009,D_other,other manufacturing,421.52,101.0,217.0,0.6304657311368722,C31-C33,True,1507.9193828345133,True,HU_D_other
HU,Hungary,2010,D_other,other manufacturing,407.75,78.0,295.0,0.8570847497021995,C31-C33,True,1602.9078208130377,True,HU_D_other
HU,Hungary,2011,D_other,other manufacturing,397.73,675.0,970.0,2.8182108719021475,C31-C33,True,1877.94722716852,True,HU_D_other
HU,Hungary,2012,D_other,other manufacturing,425.08,710.0,1680.0,4.881025015253204,C31-C33,True,1871.2067822061008,True,HU_D_other
HU,Hungary,2013,D_other,other manufacturing,431.64,300.0,1980.0,5.752636625119847,C31-C33,True,2119.8910071911923,True,HU_D_other
HU,Hungary,2014,D_other,other manufacturing,419.76,197.0,2177.0,6.324994915598944,C31-C33,True,2259.612778770671,True,HU_D_other
IE,Ireland,2000,10-12,Food and beverages,55.46,0.0,0.0,0.0,C10-C12,True,11134.093652748968,True,IE_10-12
IE,Ireland,2001,10-12,Food and beverages,55.36,0.0,0.0,0.0,C10-C12,True,10768.398163690816,True,IE_10-12
IE,Ireland,2002,10-12,Food and beverages,54.94,0.0,0.0,0.0,C10-C12,True,11045.173371267105,True,IE_10-12
IE,Ireland,2003,10-12,Food and beverages,54.81,0.0,0.0,0.0,C10-C12,True,13393.69879076358,True,IE_10-12
IE,Ireland,2004,10-12,Food and beverages,56.08,0.0,0.0,0.0,C10-C12,True,16662.80519561223,True,IE_10-12
IE,Ireland,2005,10-12,Food and beverages,56.83,0.0,0.0,0.0,C10-C12,True,17828.891151515538,True,IE_10-12
IE,Ireland,2006,10-12,Food and beverages,57.83,0.0,0.0,0.0,C10-C12,True,20372.858817548477,True,IE_10-12
IE,Ireland,2007,10-12,Food and beverages,54.91,6.0,6.0,0.1265822784810126,C10-C12,True,24151.495734090917,True,IE_10-12
IE,Ireland,2008,10-12,Food and beverages,54.34,1.0,7.0,0.1476793248945147,C10-C12,True,24499.86203794818,True,IE_10-12
IE,Ireland,2009,10-12,Food and beverages,49.08,3.0,10.0,0.2109704641350211,C10-C12,True,23066.05158702914,True,IE_10-12
IE,Ireland,2010,10-12,Food and beverages,41.69,0.0,10.0,0.2109704641350211,C10-C12,True,26302.8718966788,True,IE_10-12
IE,Ireland,2011,10-12,Food and beverages,41.64,1.0,11.0,0.2320675105485232,C10-C12,True,29687.050311149236,True,IE_10-12
IE,Ireland,2012,10-12,Food and beverages,43.82,0.0,11.0,0.2320675105485232,C10-C12,True,28946.981695966184,True,IE_10-12
IE,Ireland,2013,10-12,Food and beverages,46.0,0.0,11.0,0.2320675105485232,C10-C12,True,32250.086012590433,True,IE_10-12
IE,Ireland,2014,10-12,Food and beverages,46.78,0.0,16.0,0.3375527426160337,C10-C12,True,38202.318221135625,True,IE_10-12
IE,Ireland,2000,13-15,Textiles,16.43,0.0,0.0,0.0,C13-C15,True,809.8201273367123,True,IE_13-15
IE,Ireland,2001,13-15,Textiles,14.47,0.0,0.0,0.0,C13-C15,True,775.5984974368048,True,IE_13-15
IE,Ireland,2002,13-15,Textiles,13.62,0.0,0.0,0.0,C13-C15,True,741.5673305008999,True,IE_13-15
IE,Ireland,2003,13-15,Textiles,11.27,0.0,0.0,0.0,C13-C15,True,748.4187568284065,True,IE_13-15
IE,Ireland,2004,13-15,Textiles,9.15,0.0,0.0,0.0,C13-C15,True,795.1884411155974,True,IE_13-15
IE,Ireland,2005,13-15,Textiles,9.03,0.0,0.0,0.0,C13-C15,True,740.6906180978069,True,IE_13-15
IE,Ireland,2006,13-15,Textiles,9.1,0.0,0.0,0.0,C13-C15,True,657.3087602254876,True,IE_13-15
IE,Ireland,2007,13-15,Textiles,9.15,0.0,0.0,0.0,C13-C15,True,749.8293352663306,True,IE_13-15
IE,Ireland,2008,13-15,Textiles,9.22,0.0,0.0,0.0,C13-C15,True,627.4924179666851,True,IE_13-15
IE,Ireland,2009,13-15,Textiles,6.97,0.0,0.0,0.0,C13-C15,True,405.1605209508021,True,IE_13-15
IE,Ireland,2010,13-15,Textiles,5.22,0.0,0.0,0.0,C13-C15,True,295.2243942595809,True,IE_13-15
IE,Ireland,2011,13-15,Textiles,4.71,0.0,0.0,0.0,C13-C15,True,329.03465774943993,True,IE_13-15
IE,Ireland,2012,13-15,Textiles,4.31,0.0,0.0,0.0,C13-C15,True,279.27614407000397,True,IE_13-15
IE,Ireland,2013,13-15,Textiles,4.21,0.0,0.0,0.0,C13-C15,True,204.76781694660764,True,IE_13-15
IE,Ireland,2014,13-15,Textiles,4.38,0.0,0.0,0.0,C13-C15,True,272.4692876007664,True,IE_13-15
IE,Ireland,2000,16,Wood and furniture,8.81,0.0,0.0,0.0,C16-C18,True,1063.549510834359,True,IE_16
IE,Ireland,2001,16,Wood and furniture,8.67,0.0,0.0,0.0,C16-C18,True,1506.802304231254,True,IE_16
IE,Ireland,2002,16,Wood and furniture,8.79,0.0,0.0,0.0,C16-C18,True,2679.2271252631567,True,IE_16
IE,Ireland,2003,16,Wood and furniture,7.91,0.0,0.0,0.0,C16-C18,True,3368.6305005136073,True,IE_16
IE,Ireland,2004,16,Wood and furniture,8.82,0.0,0.0,0.0,C16-C18,True,1475.4007897341348,True,IE_16
IE,Ireland,2005,16,Wood and furniture,9.21,0.0,0.0,0.0,C16-C18,True,1408.1886674324037,True,IE_16
IE,Ireland,2006,16,Wood and furniture,8.42,0.0,0.0,0.0,C16-C18,True,1787.1657389254624,True,IE_16
IE,Ireland,2007,16,Wood and furniture,9.5,0.0,0.0,0.0,C16-C18,True,2982.0680327430377,True,IE_16
IE,Ireland,2008,16,Wood and furniture,8.99,0.0,0.0,0.0,C16-C18,True,1889.625873696475,True,IE_16
IE,Ireland,2009,16,Wood and furniture,7.2,0.0,0.0,0.0,C16-C18,True,2853.330977576353,True,IE_16
IE,Ireland,2010,16,Wood and furniture,6.26,0.0,0.0,0.0,C16-C18,True,2505.48159310512,True,IE_16
IE,Ireland,2011,16,Wood and furniture,5.2,0.0,0.0,0.0,C16-C18,True,2119.434581685327,True,IE_16
IE,Ireland,2012,16,Wood and furniture,3.97,0.0,0.0,0.0,C16-C18,True,1220.1796807448495,True,IE_16
IE,Ireland,2013,16,Wood and furniture,4.47,0.0,0.0,0.0,C16-C18,True,2274.8911392744894,True,IE_16
IE,Ireland,2014,16,Wood and furniture,4.44,0.0,0.0,0.0,C16-C18,True,1614.7276192159616,True,IE_16
IE,Ireland,2000,17-18,Paper,25.57,0.0,0.0,0.0,C16-C18,True,1063.549510834359,True,IE_17-18
IE,Ireland,2001,17-18,Paper,26.56,0.0,0.0,0.0,C16-C18,True,1506.802304231254,True,IE_17-18
IE,Ireland,2002,17-18,Paper,26.41,0.0,0.0,0.0,C16-C18,True,2679.2271252631567,True,IE_17-18
IE,Ireland,2003,17-18,Paper,23.95,0.0,0.0,0.0,C16-C18,True,3368.6305005136073,True,IE_17-18
IE,Ireland,2004,17-18,Paper,21.97,0.0,0.0,0.0,C16-C18,True,1475.4007897341348,True,IE_17-18
IE,Ireland,2005,17-18,Paper,21.74,0.0,0.0,0.0,C16-C18,True,1408.1886674324037,True,IE_17-18
IE,Ireland,2006,17-18,Paper,22.04,0.0,0.0,0.0,C16-C18,True,1787.1657389254624,True,IE_17-18
IE,Ireland,2007,17-18,Paper,23.41,0.0,0.0,0.0,C16-C18,True,2982.0680327430377,True,IE_17-18
IE,Ireland,2008,17-18,Paper,22.24,0.0,0.0,0.0,C16-C18,True,1889.625873696475,True,IE_17-18
IE,Ireland,2009,17-18,Paper,18.69,0.0,0.0,0.0,C16-C18,True,2853.330977576353,True,IE_17-18
IE,Ireland,2010,17-18,Paper,17.34,0.0,0.0,0.0,C16-C18,True,2505.48159310512,True,IE_17-18
IE,Ireland,2011,17-18,Paper,16.67,0.0,0.0,0.0,C16-C18,True,2119.434581685327,True,IE_17-18
IE,Ireland,2012,17-18,Paper,13.88,2.0,2.0,0.0928074245939675,C16-C18,True,1220.1796807448495,True,IE_17-18
IE,Ireland,2013,17-18,Paper,16.22,0.0,2.0,0.0928074245939675,C16-C18,True,2274.8911392744894,True,IE_17-18
IE,Ireland,2014,17-18,Paper,14.16,0.0,2.0,0.0928074245939675,C16-C18,True,1614.7276192159616,True,IE_17-18
IE,Ireland,2000,19,"Pharmaceuticals, cosmetics",26.56,0.0,0.0,0.0,C19,True,31.75708226001895,True,IE_19
IE,Ireland,2001,19,"Pharmaceuticals, cosmetics",29.73,0.0,0.0,0.0,C19,True,12.1514662251035,True,IE_19
IE,Ireland,2002,19,"Pharmaceuticals, cosmetics",31.540000000000003,0.0,0.0,0.0,C19,True,17.697432487926925,True,IE_19
IE,Ireland,2003,19,"Pharmaceuticals, cosmetics",30.8,0.0,0.0,0.0,C19,True,8.72676809682848,True,IE_19
IE,Ireland,2004,19,"Pharmaceuticals, cosmetics",32.72,0.0,0.0,0.0,C19,True,28.311923150536572,True,IE_19
IE,Ireland,2005,19,"Pharmaceuticals, cosmetics",32.75,0.0,0.0,0.0,C19,True,27.604106647736643,True,IE_19
IE,Ireland,2006,19,"Pharmaceuticals, cosmetics",32.8,0.0,0.0,0.0,C19,True,25.441818887111,True,IE_19
IE,Ireland,2007,19,"Pharmaceuticals, cosmetics",34.14,1.0,1.0,0.0462748727440999,C19,True,76.40320281208878,True,IE_19
IE,Ireland,2008,19,"Pharmaceuticals, cosmetics",32.760000000000005,1.0,2.0,0.0925497454881999,C19,True,122.98154926507944,True,IE_19
IE,Ireland,2009,19,"Pharmaceuticals, cosmetics",31.47,1.0,3.0,0.1388246182322998,C19,True,87.11785305761582,True,IE_19
IE,Ireland,2010,19,"Pharmaceuticals, cosmetics",23.02,0.0,3.0,0.1388246182322998,C19,True,124.42422425804854,True,IE_19
IE,Ireland,2011,19,"Pharmaceuticals, cosmetics",22.22,0.0,3.0,0.1388246182322998,C19,True,157.22228940889937,True,IE_19
IE,Ireland,2012,19,"Pharmaceuticals, cosmetics",22.67,21.0,24.0,1.1105969458583989,C19,True,175.8272272459423,True,IE_19
IE,Ireland,2013,19,"Pharmaceuticals, cosmetics",23.89,1.0,25.0,1.1568718186024989,C19,True,103.54556147517158,True,IE_19
IE,Ireland,2014,19,"Pharmaceuticals, cosmetics",25.22,0.0,26.0,1.203146691346599,C19,True,109.4744778517118,True,IE_19
IE,Ireland,2000,19-22,Plastic and chemical products,38.34,0.0,0.0,0.0,C20-C21,True,16541.971967473928,True,IE_19-22
IE,Ireland,2001,19-22,Plastic and chemical products,40.74,0.0,0.0,0.0,C20-C21,True,18732.247413221274,True,IE_19-22
IE,Ireland,2002,19-22,Plastic and chemical products,41.99,0.0,0.0,0.0,C20-C21,True,25755.976998152215,True,IE_19-22
IE,Ireland,2003,19-22,Plastic and chemical products,40.44,0.0,0.0,0.0,C20-C21,True,26908.981961094665,True,IE_19-22
IE,Ireland,2004,19-22,Plastic and chemical products,42.89999999999999,0.0,0.0,0.0,C20-C21,True,33057.433428587006,True,IE_19-22
IE,Ireland,2005,19-22,Plastic and chemical products,42.650000000000006,0.0,0.0,0.0,C20-C21,True,35010.10502405338,True,IE_19-22
IE,Ireland,2006,19-22,Plastic and chemical products,40.5,44.0,44.0,1.4021669853409815,C20-C21,True,35672.832885562355,True,IE_19-22
IE,Ireland,2007,19-22,Plastic and chemical products,42.02,24.0,68.0,2.1669853409815167,C20-C21,True,44001.79524595346,True,IE_19-22
IE,Ireland,2008,19-22,Plastic and chemical products,40.29,22.0,90.0,2.8680688336520075,C20-C21,True,49830.345666303765,True,IE_19-22
IE,Ireland,2009,19-22,Plastic and chemical products,37.22,17.0,107.0,3.409815168897387,C20-C21,True,54345.771751207794,True,IE_19-22
IE,Ireland,2010,19-22,Plastic and chemical products,31.91,5.0,112.0,3.5691523263224982,C20-C21,True,56788.310066567195,True,IE_19-22
IE,Ireland,2011,19-22,Plastic and chemical products,30.26,1.0,113.0,3.6010197578075203,C20-C21,True,60282.59533098326,True,IE_19-22
IE,Ireland,2012,19-22,Plastic and chemical products,29.61,24.0,137.0,4.3658381134480555,C20-C21,True,49026.5554773205,True,IE_19-22
IE,Ireland,2013,19-22,Plastic and chemical products,31.43,19.0,156.0,4.971319311663479,C20-C21,True,40515.88797704573,True,IE_19-22
IE,Ireland,2014,19-22,Plastic and chemical products,32.57,0.0,166.0,5.289993626513702,C20-C21,True,39711.38087325237,True,IE_19-22
IE,Ireland,2000,20-21,other chemical products n.e.c.,0.28,0.0,0.0,0.0,C20-C21,True,16541.971967473928,True,IE_20-21
IE,Ireland,2001,20-21,other chemical products n.e.c.,0.38,0.0,0.0,0.0,C20-C21,True,18732.247413221274,True,IE_20-21
IE,Ireland,2002,20-21,other chemical products n.e.c.,0.45,0.0,0.0,0.0,C20-C21,True,25755.976998152215,True,IE_20-21
IE,Ireland,2003,20-21,other chemical products n.e.c.,0.63,0.0,0.0,0.0,C20-C21,True,26908.981961094665,True,IE_20-21
IE,Ireland,2004,20-21,other chemical products n.e.c.,1.31,0.0,0.0,0.0,C20-C21,True,33057.433428587006,True,IE_20-21
IE,Ireland,2005,20-21,other chemical products n.e.c.,0.74,0.0,0.0,0.0,C20-C21,True,35010.10502405338,True,IE_20-21
IE,Ireland,2006,20-21,other chemical products n.e.c.,0.48,0.0,0.0,0.0,C20-C21,True,35672.832885562355,True,IE_20-21
IE,Ireland,2007,20-21,other chemical products n.e.c.,0.43,0.0,0.0,0.0,C20-C21,True,44001.79524595346,True,IE_20-21
IE,Ireland,2008,20-21,other chemical products n.e.c.,0.4,0.0,0.0,0.0,C20-C21,True,49830.345666303765,True,IE_20-21
IE,Ireland,2009,20-21,other chemical products n.e.c.,0.48,0.0,0.0,0.0,C20-C21,True,54345.771751207794,True,IE_20-21
IE,Ireland,2010,20-21,other chemical products n.e.c.,0.57,0.0,0.0,0.0,C20-C21,True,56788.310066567195,True,IE_20-21
IE,Ireland,2011,20-21,other chemical products n.e.c.,0.26,0.0,0.0,0.0,C20-C21,True,60282.59533098326,True,IE_20-21
IE,Ireland,2012,20-21,other chemical products n.e.c.,0.33,0.0,0.0,0.0,C20-C21,True,49026.5554773205,True,IE_20-21
IE,Ireland,2013,20-21,other chemical products n.e.c.,0.2,0.0,0.0,0.0,C20-C21,True,40515.88797704573,True,IE_20-21
IE,Ireland,2014,20-21,other chemical products n.e.c.,0.2,0.0,0.0,0.0,C20-C21,True,39711.38087325237,True,IE_20-21
IE,Ireland,2000,20-23,"coke, chemicals, rubber,non-metallic",33.07,0.0,0.0,0.0,C20-C21,True,16541.971967473928,True,IE_20-23
IE,Ireland,2001,20-23,"coke, chemicals, rubber,non-metallic",31.16,0.0,0.0,0.0,C20-C21,True,18732.247413221274,True,IE_20-23
IE,Ireland,2002,20-23,"coke, chemicals, rubber,non-metallic",30.65,0.0,0.0,0.0,C20-C21,True,25755.976998152215,True,IE_20-23
IE,Ireland,2003,20-23,"coke, chemicals, rubber,non-metallic",29.24,0.0,0.0,0.0,C20-C21,True,26908.981961094665,True,IE_20-23
IE,Ireland,2004,20-23,"coke, chemicals, rubber,non-metallic",28.58,0.0,0.0,0.0,C20-C21,True,33057.433428587006,True,IE_20-23
IE,Ireland,2005,20-23,"coke, chemicals, rubber,non-metallic",27.35,0.0,0.0,0.0,C20-C21,True,35010.10502405338,True,IE_20-23
IE,Ireland,2006,20-23,"coke, chemicals, rubber,non-metallic",25.03,44.0,44.0,1.5918958031837915,C20-C21,True,35672.832885562355,True,IE_20-23
IE,Ireland,2007,20-23,"coke, chemicals, rubber,non-metallic",24.97,23.0,67.0,2.4240231548480464,C20-C21,True,44001.79524595346,True,IE_20-23
IE,Ireland,2008,20-23,"coke, chemicals, rubber,non-metallic",21.99,21.0,88.0,3.183791606367583,C20-C21,True,49830.345666303765,True,IE_20-23
IE,Ireland,2009,20-23,"coke, chemicals, rubber,non-metallic",17.04,16.0,104.0,3.7626628075253254,C20-C21,True,54345.771751207794,True,IE_20-23
IE,Ireland,2010,20-23,"coke, chemicals, rubber,non-metallic",23.72,5.0,109.0,3.94356005788712,C20-C21,True,56788.310066567195,True,IE_20-23
IE,Ireland,2011,20-23,"coke, chemicals, rubber,non-metallic",21.48,1.0,110.0,3.979739507959479,C20-C21,True,60282.59533098326,True,IE_20-23
IE,Ireland,2012,20-23,"coke, chemicals, rubber,non-metallic",21.9,3.0,113.0,4.088277858176555,C20-C21,True,49026.5554773205,True,IE_20-23
IE,Ireland,2013,20-23,"coke, chemicals, rubber,non-metallic",24.43,18.0,131.0,4.739507959479016,C20-C21,True,40515.88797704573,True,IE_20-23
IE,Ireland,2014,20-23,"coke, chemicals, rubber,non-metallic",23.63,0.0,140.0,5.065123010130246,C20-C21,True,39711.38087325237,True,IE_20-23
IE,Ireland,2000,22,Rubber and plastic products (non-automotive),11.5,0.0,0.0,0.0,C22-C23,True,1277.3367326550458,True,IE_22
IE,Ireland,2001,22,Rubber and plastic products (non-automotive),10.63,0.0,0.0,0.0,C22-C23,True,1240.5948479955923,True,IE_22
IE,Ireland,2002,22,Rubber and plastic products (non-automotive),10.0,0.0,0.0,0.0,C22-C23,True,1186.4543360955836,True,IE_22
