country_code,nace_r2_code,year,gross_exports_usd_m,trade_available
BG,C20-C21,2004,229.0089715972896,True
BG,C20-C21,2005,347.1252162276926,True
BG,C20-C21,2006,401.3359952667168,True
BG,C20-C21,2007,707.8321171433107,True
BG,C20-C21,2008,1035.510866970229,True
BG,C20-C21,2009,654.2081818855727,True
BG,C20-C21,2010,909.5391950790562,True
BG,C20-C21,2011,1326.414615342062,True
BG,C20-C21,2012,1237.3766873776785,True
BG,C20-C21,2013,1414.4235793869416,True
BG,C20-C21,2014,1534.7304351608645,True
BG,C22-C23,2000,33.54216163520894,True
BG,C22-C23,2001,39.96408891258477,True
BG,C22-C23,2002,61.27477435012477,True
BG,C22-C23,2003,110.23446621453814,True
BG,C22-C23,2004,184.8777423043257,True
BG,C22-C23,2005,282.48373555168536,True
BG,C22-C23,2006,441.6940457677258,True
BG,C22-C23,2007,771.8721402614281,True
BG,C22-C23,2008,818.1675900863899,True
BG,C22-C23,2009,654.1616141633087,True
BG,C22-C23,2010,871.4452225762975,True
BG,C22-C23,2011,1186.5844285322983,True
BG,C22-C23,2012,1127.2496559614901,True
BG,C22-C23,2013,1366.759170066108,True
BG,C22-C23,2014,1420.9053785752653,True
BG,C24-C25,2000,329.1922605275015,True
BG,C24-C25,2001,304.36786883937333,True
BG,C24-C25,2002,336.79128727243796,True
BG,C24-C25,2003,633.9450116583996,True
BG,C24-C25,2004,1417.9102470647908,True
BG,C24-C25,2005,1712.1931102081176,True
BG,C24-C25,2006,2664.9920475347903,True
BG,C24-C25,2007,3595.1914987308082,True
BG,C24-C25,2008,3759.32373034567,True
BG,C24-C25,2009,2476.149274661064,True
BG,C24-C25,2010,3483.5590385141004,True
BG,C24-C25,2011,5218.095976295177,True
BG,C24-C25,2012,4171.407068022332,True
BG,C24-C25,2013,4520.1596235895895,True
BG,C24-C25,2014,4341.877008500277,True
BG,C26-C27,2000,23.855915138961265,True
BG,C26-C27,2001,32.960466692557276,True
BG,C26-C27,2002,55.625517073582245,True
BG,C26-C27,2003,113.95267445545588,True
BG,C26-C27,2004,192.4137374294111,True
BG,C26-C27,2005,274.9161101021905,True
BG,C26-C27,2006,432.3016972933528,True
BG,C26-C27,2007,847.2256546376287,True
BG,C26-C27,2008,1143.7954638010751,True
BG,C26-C27,2009,782.7574970151,True
BG,C26-C27,2010,1098.2015380826772,True
BG,C26-C27,2011,1459.8093803575887,True
BG,C26-C27,2012,1518.1650184995294,True
BG,C26-C27,2013,1705.7258320843805,True
BG,C26-C27,2014,1774.4616438154933,True
BG,C28,2000,39.88453937957519,True
